report_date,stock_code,company_name,title,summary,sentiment_label,sentiment_score,gap_score
2024-11-06,48,京基智农,公司事件点评报告：Q3业绩养殖盈利主导，聚焦发展生猪养殖,"事件
2024年10月30日，京基智农发布2024年三季度报告。",negative,-0.99497074,0.122155786
2024-09-01,32,深桑达A,2024半年报点评：经营质量持续改善，云数业务优势显著,"事件：公司发布2024年半年报，2024H1，公司实现营收333亿元，同比增长24%；实现归母净利润-0.38亿元（去年同期-1.49亿元），亏损同比大幅收窄，符合市场预期
自研产品持续推进，电子云经营质量持续改善：2024H1公司数字与信息服务业务收入6.8亿元，同比增长89%，毛利率36.27%，同比增长12.22pct。公司在云计算及存储方面持续投入研发力量，正式发布了CECSTACK V5.2版本、分布式存储CeaStor3.2.1版本，2024H1公司中标了扬州信创云、深圳宝安区国资云、深圳政务云（二期）、云浮市政务云、农业农村部运营云等项目；中标天津市传染病监测预警与应急指挥系统，通过CECSTACK边缘云服务当地200+医疗健康单位；运营云服务了农业部、交通部、北京互联网法院等一批核心客户的关键基础信息安全上云。此外，中国电子云携手北京、石家庄、武汉等地大力推进新质算力基础设施建设，截至2024年6月30日已参与超3300P先进智算算力建设，提供了超大规模优化算力资源和作业调度。",neutral,-0.00033916606,0.05807388
2024-09-10,157,中联重科,经营业绩稳健增长，出口+农机表现亮眼,"事件描述
公司发布2024年半年度业绩报告，2024H1实现营收245.35亿元，同增1.91%；实现归母净利润22.88亿元，同增12.15%；实现扣非归母净利润14.80亿元，同减12.35%。",neutral,-0.0002504746,0.09385276
2024-08-17,63,中兴通讯,业绩稳健提升，布局“连接+算力”,"2024年8月16日，公司发布2024年中报，2024年H1公司实现营业收入624.87亿元，同比增长2.94%；实现归母净利润57.32亿元，同比增长4.76%。其中Q2单季度实现营业收入319.09亿元，同比增长1.10%，环比增长4.35%；实现归母净利润29.91亿元，同比增长5.71%，环比增长9.14%。
经营分析",neutral,-0.00017750947,0.02679789
2024-10-21,157,中联重科,拟回购H股股份予以注销，增强投资者投资信心,"事件：2024年10月17日，中联重科发布关于回购部分H股一般性授权的公告。
拟回购H股不超过10%股份予以注销，增厚每股收益、提升投资者回报",neutral,-0.00047035646,0.060148
2024-04-01,157,中联重科,年报点评报告，归母净利润同比大增52.04%，新业务与海外布局共驱成长,"公司于3月29日发布2023年年报，2023年全年实现营业收入470.75亿元，同比+13.08%；实现归母净利润35.06亿元，同比+52.04%。其中Q4单季度，实现营收115.61亿元，同比+5.26%；实现归母净利润6.51亿元，同比大增373.71%。另外，公司公布了2023年分红预案：拟10派3.2元。
观点：",neutral,-0.0003834439,0.03369236
2024-03-15,1,平安银行,2023年年报点评：积极调整信贷结构，财富业务基础夯实,"事件：3月14日，平安银行发布2023年年报。23年累计实现营收1647亿元，YoY-8.4%；归母净利润465亿元，YoY+2.1%；不良率1.06%，拨备覆盖率278%。
业绩增速的压力，或部分源于信贷结构的调整。2023年平安银行营收、归母净利润增速相较前三季度，分别-0.8pct、-6.1pct。23年营收分项来看，净利息收入同比-9.3%，降幅较前三季度扩大3.2pct，息差压力或部分源于零售信贷结构的调整；中收同比-2.6%，居民风险偏好仍处于低位，使得代销理财、基金收入承压，另外代理保险费率下行也给中收带来负面影响；其他非息收入同比-11.7%，降幅较前三季度收窄16.4pct。",positive,0.98014337,1.1025733
2024-11-04,157,中联重科,2024年三季报点评：2024Q3经营质量提升，海外业务表现亮眼,"事件：近日，中联重科发布2024年三季报。
点评：",neutral,-0.0006315879,1.0667434
2024-04-09,34,神州数码,自主品牌表现亮眼，深度布局国产算力,"事件：神州数码发布2023年年度报告。公司2023年实现营业收入1196.24亿元，同比增长3.23%；归母净利润11.72亿元，同比增长16.66%；扣非净利润12.63亿元，同比增长37.22%。
战略业务收入占比持续提升，自主品牌表现亮眼。分业务看，1）云计算及数字化转型业务实现收入69.31亿元，同比+37.98%。其中，云转售（AGG）业务收入58.15亿元，同比+33.38%，毛利率5.87%；数云融合业务（MSP和ISV）收入11.16亿元，同比+68.25%，毛利率42.23%；2）自主品牌业务实现收入38.29亿元，同比+48.95%；3）IT分销和增值业务实现收入1088.53亿元，同比基本持平。战略业务收入结构持续优化，云计算及数字化转型业务以及自主品牌业务两项战略业务占总收入比例同比增长了2.44个百分点。",neutral,-0.00015416375,0.024187148
2024-11-08,39,中集集团,三季度业绩高增，集装箱和海工业务双发力,"事件：中集集团发布2024年三季报。
前三季度业绩高增。2024年前三季度，公司实现营收1289.71亿元，同比+35.58%；实现归母净利18.28亿元，同比+268.87%；实现扣非归母净利16.92亿元，同比+40.34%。非经常性损益同比大幅改善今年业绩同比高增主要受益于集装箱业务量价齐升以及海工装备板块的回暖。",neutral,-0.00017170157,0.014696121
2024-03-29,157,中联重科,2023年年报点评：深耕“一带一路”，迎来公司发展新机遇,事件：公司披露《2023年年度报告》，2023年实现营收470.74亿元（yoy+13.08%），归母净利润35.06亿元（yoy+52.04%），毛利率27.54%（yoy+5.71pct），净利率8.01%（yoy+2.28pct）；2023Q4实现营收115.61亿元（yoy+5.26%），归母净利润6.51亿元（yoy+375.18%），毛利率26.89%（yoy+2.66pct），净利率6.13%（yoy+0.93pct）。,neutral,-0.03260211,0.7532737
2024-10-31,39,中集集团,2024年三季报点评：Q3业绩超预期，集装箱业务快速增长,公司发布2024年三季报。2024Q1-Q3，公司实现营收1289.71亿元，yoy+35.58%，归母净利润18.28亿元，yoy+268.87%，扣非归母净利润16.92亿元，yoy+40.34%，毛利率11.84%，yoy-1.86pct，净利率2.11%，yoy+0.58pct；2024Q3，公司实现营收498.56亿元，yoy+44.30%，归母净利润9.62亿元，yoy+891.78%，扣非归母净利润8.71亿元，yoy+280.89%，毛利率13.60%，yoy-01.4pct，净利率2.67%，yoy+1.34pct。,neutral,-0.00073022884,0.8629575
2024-01-25,157,中联重科,出口保持高增，业绩符合预期,"业绩简评
1月24日，公司发布23年全年业绩预告，23年全年公司实现归母净利润33.8～36.2亿元（同比+46.6%～57.0%）、扣非后归母净利润为22.7～24.2亿元（同比+75.6%～87.2%）；其中Q4单季度实现归母净利5.25～7.65亿元（同比+283%～458%），符合市场预期。",negative,-0.97923005,0.56807613
2024-09-05,2,万科A,万科半年报的十大关注,8月30日，万科正式公报半年报，其中归属于上市公司股东的亏损额略超过业绩预告中的70-90亿元，上半年归属于上市公司股东的净利润-98.52亿元，2023年同期为98.79亿元，同比下降199.82%；扣除非经常性损益后归属于上市公司股东的净利润-76.13亿元，2023年同期为87.03亿元，同比下降187.48%。大幅亏损实际上已有预期，除此之外，还有哪些细节需要关注： 1、亏损原因,positive,0.9968477,1.1445787
2024-04-01,157,中联重科,2023年报点评：海外营收创新高，盈利能力提升明显,"事件：中联重科发布2023年报，公司2023年实现营业收入为470.75亿元，同比增长13.08%；归母净利润为35.06亿元，同比增长52.04%；扣非后归母净利润为27.08亿元，同比增长109.51%。
点评：",neutral,-0.0001016274,0.02490282
2024-09-01,60,中金岭南,铜铅锌产量平稳，冶炼业务利润承压,2024H1公司归母净利润同比下降0.3%。2024H1公司实现营收306亿元（-17.7%），归母净利润5.4亿元（+0.3%），扣非归母净利润5.2亿元（+2.9%），经营性净现金流7.7亿元（去年同期0.47亿元）。经营性净现金流同比大幅增长主要是去年同期低基数，去年上半年公司并表铜冶炼厂，增加原料备货，库存大增导致经营性净现金流锐减。2024H1锌价同比持平，铅价同比上涨1800元/吨；但铅锌精矿短缺导致冶炼加工费大幅下滑，冶炼利润同比下降，抵消了铅价上涨收益；铜冶炼业务利润与去年同期持平。,positive,0.95308346,0.77571213
2024-04-29,63,中兴通讯,一季度平稳发展，加速“连接+算力”拓展,"中兴通讯2024年一季度实现营收305.78亿元（同比+4.9%），归母净利润27.41亿元（同比+3.7%），扣非净利润26.5亿元（同比+7.9%）；经营性现金流净额达29.8亿元，同比增长28.3%。
收入稳步增长，其中政企和消费者业务均重回快速增长轨道。国内受整体投资环境影响，运营商业务增长承压，公司正在加速从全连接转向“连接+算力”；国际持续突破大国大T，延续增长态势。同时，公司加大拓展政企和消费者业务，两块业务收入均重回快速增长轨道。",neutral,-8.545161e-05,0.1314426
2024-08-30,39,中集集团,2024年中报点评：业绩符合预期，集装箱板块量利齐升,"Q2归母净利润同比+228%，集装箱制造业务量利齐升
2024年上半年，公司共实现营业收入791.2亿元，同比+31%；归母净利润8.7亿元，同比+117%，处于业绩预告中枢；扣非归母净利润8.2亿元，同比-16%，趋近业绩预告上限。其中Q2单季度，实现营业收入466.7亿元，同比+38%；归母净利润7.8亿元，同比+228%；扣非归母净利润6.0亿元，同比-37%。公司归母经营业绩显著改善，主要系①100%控股的集装箱板块景气修复，量利齐升，②集团外汇套保策略较2023年同期更加灵活，套保成本降低。扣非净利润同比下滑，主要系去年同期外汇相关衍生品投资活动带来较多非经常性亏损。上半年分业务看：（1）集装箱制造业务受益干货集装箱销量高增，实现营收249.5亿元（YOY+83%），净利润12.8亿元（YOY+66%）；（2）道路运输车辆业务实现营收107.0亿元（YOY-21%），净利润5.7亿元（YOY-70%），主要受上年同期北美业务高景气叠加处置股权收益致基期数据较高影响；（3）能源、化工及液态食品装备业务实现营收121.2亿元（YOY+6%），净利润2.4亿元（YOY-45%），主要受分部海外业务业绩承压影响；（4）海洋工程业务实现营收77.9亿元（YOY+89%），净亏损0.84亿元（同比减亏54%），受益全球海工环境持续向好新接订单陆续进入建造期；",positive,0.9795482,1.2555686
2024-10-30,28,国药一致,Q3零售板块环比显著改善，恢复盈利可期,事件：国药一致公布2024年三季度业绩。2024年前三季度公司实现收入564.7亿元（同比-0.2%），实现归母净利润10.7亿元（同比-10.4%）。分季度来看，Q1/Q2/Q3收入分别为190.9/187.0/186.8亿元（同比+2.2%/-5.1%/+2.6%)；归母净利润分别为3.9/3.5/3.2亿元（同比+7.3%/-24.2%/-10.4%)。,neutral,-0.00424412,0.9323361
2024-08-30,157,中联重科,出口持续增长，产品多元化推进,"业绩简评
8月29日，公司发布24年中报，24H1公司实现营业收入245.35亿元，同比+1.91%；实现归母净利润22.88亿元，同比+12.15%；扣非后归母净利润为14.80亿元，同比-12.35%；其中单Q2来看，公司实现收入127.62亿元，同比-6.50%；实现归母净利润13.72亿元，同比+11.56%。",neutral,-0.060295314,1.1151203
2024-07-10,2,万科A,当期业绩压力显现，骨干增持提升信心,"事件
2024 年 7 月 9 日万科 A 披露 2024 年中期业绩预告， 预计 2024 上半年归母净利润亏损 70-90 亿元，同比下降 171%-191%；扣非净利润亏损50-65 亿元，同比下降 157%-175%。",positive,0.9979486,1.1250963
2024-03-11,63,中兴通讯,2023年年度报告点评：“连接+算力”拓展深化，增长仍为第一要义,3月8日，中兴通讯发布2023年度报告。报告期内，公司实现营业收入1242.51亿元，同比增长1.05%；归母净利润93.26亿元，同比增长15.41%；扣非归母净利润74.00亿元，同比增长19.99%。其中，单Q4公司实现营业收入348.58亿元，同比增长14.68%；归母净利润14.85亿元，同比增长15.4%；扣非归母净利润2.98亿元。,neutral,-0.00011338893,0.82853854
2024-08-29,39,中集集团,集装箱、海工需求复苏，上半年业绩高增,"8月28日，公司发布24年中报，1H24公司实现收入791.15亿元，同比+30.61%；归母净利润8.66亿元，同比+117.23%。公司2Q24实现收入466.72亿元，同比+37.58%；实现归母净利润7.82亿元，同比+228.11%。
经营分析",neutral,-0.00034730052,0.599022
2024-03-27,156,华数传媒,重视AI及资产注入，价值有望重估,"事件：华数传媒（000156.sz）3月25日于杭州举办了投资者交流会其中公司副总裁兼董事会秘书洪方磊、证券事务代表蒋丽文出席会议。
点评：",negative,-0.9940611,0.7117965
2024-10-19,1,平安银行,2024年三季报点评：息差降幅收窄，利润维持正增,"事件：10月18日，平安银行发布24Q3财报。24Q1-3实现营收1115.8亿元YoY-12.6%；归母净利润397.3亿元，YoY+0.2%；不良率1.06%，拨备覆盖率251%。
营收降幅边际收敛，归母净利润小幅正增。24Q1-3平安银行营收、归母净利润同比增速较24H1分别+0.4pct、-1.7pct。具体来看，其他非息收入仍为营收的主要支撑项，24Q1-3其他非息收入同比+52.6%；同时，营收和中收的拖累有所减缓，24Q1-3净利息收入同比-20.6%、中收同比-18.5%，降幅较24H1分别收窄1.0pct、收窄2.2pct。另外，在业务转型背景下，信用成本也有明显节约，24Q1-3信用减值损失同比-26.1%，支撑归母净利润维持正增长。",neutral,-0.00045767345,0.030566812
2025-04-20,60,中金岭南,2024年归母净利同增57%，矿端加速增储上产,"主要观点：
公司发布2024年年报",neutral,-0.0006429028,1.0653846
2025-03-31,34,神州数码,公司信息更新报告：毛利额快速增长，现金流大幅改善,"国内IT产品、技术解决方案和服务商，维持“买入”评级
考虑神州数码国际创新中心（IIC）的影响，我们下调公司2025-2026年归母净利润预测为14.44、17.30亿元（原预测为16.99、21.35亿元），新增2027年预测为20.26亿元，EPS分别为2.03、2.43、2.85元/股，当前股价对应PE分别21.0、17.6、15.0倍，考虑公司正推进数云融合及信创战略，维持“买入”评级。",neutral,-0.0024710589,0.2455734
2025-10-13,63,中兴通讯,AI服务器快速放量，推动收入迎增长拐点,"本报告导读：
AI服务器进入放量阶段，营收开启加速增长；公司AI能力全面，竞争实力有望持续加强。",neutral,-0.00026477384,0.06032157
2025-10-31,100,TCL科技,核心业务多点突破，新兴领域全面开花,"主要观点：
事件",neutral,-0.0041493354,1.0514271
2025-03-16,1,平安银行,贷款结构优化，营收降幅收窄,"营收降幅收窄，拨备计提拖累净利润增长。2024实现营业收入1467亿元，同比下降10.9%，降幅较三季报收窄1.7个百分点；全年实现归母净利润445亿元，同比下降4.2%，主要是资产减值损失对净利润增长的不利影响增加。全年加权平均ROE10.1%，同比下降1.3个百分点。
贷款结构优化，零售AUM稳定增长。2024年总资产同比增长3.3%至5.77万亿元，略低于股份行4.5%的总体增速。其中存款同比增长3.9%至3.59万亿元，贷款总额同比下降1.0%至3.37万亿元，主要是信用卡、消费贷以及经营贷等零售高风险贷款规模压降。年末核心一级资本充足率9.12%。表外方面，零售AUM仍然维持稳定增长，年末末零售AUM达到4.19万亿元，较年初增长4.0%。",neutral,-4.984811e-05,0.30222458
2025-08-30,34,神州数码,公司信息更新报告：业务稳健增长，现金流大幅改善,"国内IT产品、技术解决方案和服务商，维持“买入”评级
考虑研发投入加大，我们下调公司2025-2027年归母净利润预测为10.54、13.38、16.70亿元（原值为14.44、17.30、20.26亿元），EPS分别为1.46、1.86、2.32元/股，当前股价对应PE分别31.5、24.8、19.9倍，考虑公司正推进数云融合及信创战略，维持“买入”评级。",neutral,-0.0017540575,0.19489944
2025-11-01,39,中集集团,2025年三季报点评：Q3归母净利润同比-70%，汇率波动阶段性影响利润增速,"Q3营收同比-18%，高基数下保持韧性
2025年前三季度公司实现营业收入1171亿元，同比下降9%，归母净利润15.7亿元，同比下降14%，扣非归母净利润14.5亿元，同比下降14%。分业务，（1）集装箱受高基数影响，干箱销量180万TEU，同比下降28%（单Q3为68万TEU，同比下降39%），（2）中集车辆实现营收150亿元，同比下降5%，（3）中集安瑞科实现营收193亿元，同比增长8%。单Q3公司实现营业收入410亿元，同比下降18%，归母净利润2.9亿元，同比下降70%，扣非归母净利润2.1亿元，同比下降75%。公司Q3利润增速阶段性承压，主要系毛利率下降。",positive,0.99769115,1.0301496
2025-08-27,90,天健集团,公司信息更新报告：营业收入同比增长，毛利率下行影响利润,"营业收入同比增长，毛利率下行影响利润，维持“买入”评级
天健集团发布2025年半年度报告，公司实现营业收入同比增长，受毛利率下行影响归母净利润大幅下降，公司整体业务运行稳健，城市服务业务进展顺利。受项目结转进度影响，我们下调公司2025-2026年并新增2027年盈利预测，预计公司2025-2027年归母净利润为1.6、8.3、10.1亿元（2025-2026年原值11.6、15.1亿元），对应EPS为0.08、0.44、0.54元，当前股价对应PE为44.0、8.3、6.8倍，我们看好公司服务创新探索新的增长点，维持“买入”评级。",neutral,-0.0007896253,0.87449694
2025-04-30,2,万科A,短期压力犹存，持续融资及盘活存量,"2025年4月29日，公司发布2025年一季报：实现营收379.95亿元，同比-38.31%；归母净利润-62.46亿元（1Q24为-3.62亿元），同比-1625.63%。
点评",negative,-0.93071973,0.4851389
2025-03-03,63,中兴通讯,运营商业务承压，紧抓AI发展机遇,"2024年2月28日，公司发布2024年年报，2024年公司实现营业收入1212.99亿元，同比下降2.38%；实现归母净利润84.25亿元，同比下降9.66%。其中Q4单季度实现营业收入312.54亿元，同比下降10.34%；实现归母净利润5.18亿元，同比下降65.08%。
经营分析",positive,0.9965881,0.868657
2025-04-30,157,中联重科,2025年一季报点评：25Q1归母净利润同比+54%超预期，全球化&多元化构建第二增长曲线,"事件：2025年4月29日，公司发布2025年一季报。
25Q1归母净利润同比+54%，全球化&多元化构建第二增长曲线",neutral,-0.0033458727,0.43556195
2025-04-30,39,中集集团,2025年一季报点评：归母净利润5.4亿同比提升550%，核心板块经营稳健,"事件：2025年4月28日，公司发布2025年一季度报告。
Q1营收同比增长11%，核心板块增速稳健",neutral,-0.00037447724,0.020412624
2025-11-01,157,中联重科,2025年三季报点评：Q3归母净利润同比+35.8%，港股可转债彰显信心,"Q3收入同比+25%，收入出现向上拐点
2025年前三季度公司实现营业总收入371.6亿元，同比+8.1%；归母净利润39.2亿元，同比+24.9%；扣非归母净利润26.4亿元，同比+20.7%。单Q3公司实现营业总收入123.0亿元，同比+24.9%，归母净利润11.6亿元，同比+35.8%，扣非归母净利润7.2亿元，同比+1.1%。",neutral,-0.035730243,0.19214964
2025-11-02,66,中国长城,2025年三季报点评：单季度业绩明显改善，聚焦主业助力业绩回暖,"事件概述：2025年10月29日公司发布2025年三季度报告，前三季度营收为102.95亿元，同比增长7.18%；净利润为1606.67万元，同比扭亏。
单季度亏损缩窄，持续聚焦主业助力业绩回暖。2025年第三季度营收为39.29亿元，同比增长11.31%；净利润亏损1.22亿元（去年同期亏损2.66亿元），亏损收窄。2025年前三季度，公司持续聚焦主责主业并把握市场机遇，同时推进降本控费与产品业务结构优化，带动营业收入稳定增长，毛利额同步提升。公司持续优化资源使用效率和资产配置，积极落地产业项目，投资收益和其他收益增加，保障整体业务稳定发展，实现同比扭亏为盈。",neutral,-0.00016681486,0.014545739
2025-08-27,2,万科A,公司信息更新报告：业绩继续承压，关注后续股东支持与资产盘活,"中期业绩亏损，结算毛利率小幅改善，维持“中性”评级
万科发布2025年中期报告，公司当前业绩仍继续承压，后续需要关注股东支持和资产盘活进展。我们维持盈利预测，预计2025-2027年公司归母净利润分别为-73.22、5.57、13.14亿元，EPS分别为-0.61、0.05、0.11元，当前股价对应2026-2027年PE估值为153.3、65.0倍，维持“中性”评级。",negative,-0.65824914,0.2993092
2025-08-27,1,平安银行,2025年半年报点评：盈利降幅收窄，零售资产质量改善,"事件：8月22日，平安银行公布2025年半年报。1H25实现营收、归母净利润693.9亿、248.7亿，分别同比-10%、-3.9%（1Q25：-13.1%、-5.6%）。年化加权平均ROE为10.74%，同比下降1.14pct。6月末不良率1.05%，环比下降1bp；拨备覆盖率238.5%，环比提升2pct。
点评：",neutral,-0.007356202,0.43568677
2025-03-17,31,大悦城,公司首次覆盖报告：“开发+经营”双轮驱动，潜心经营铸就品牌生态圈,"“开发+经营”双轮驱动，潜心经营铸就品牌生态圈，给予“买入”评级
大悦城背靠中粮集团，“开发+经营”双轮驱动，聚焦全国核心城市布局，整体物业开发及物业投资经营情况稳健，伴随投资物业板块业绩占比提升及地产业务板块逐渐企稳，盈利能力回升趋势明显，业绩有望持续释放。我们预计2024-2026年归母净利润分别为-30.35、-8.31、8.72亿元，EPS分别为-0.71、-0.19、0.20元，当前股价对应2026年PE为13.4倍，首次覆盖，给予“买入”评级。",neutral,-0.0011374741,0.86088985
2025-09-05,34,神州数码,2025年半年报业绩点评：核心业务全面增长，AI+信创多元产品协同突破,"事件：公司发布2025年半年报。
点评：",neutral,-0.0020741785,1.0379707
2025-08-30,63,中兴通讯,公司信息更新报告：服务器营收双倍增长，自研芯片助力国产超节点破局,"加大智算市场攻坚，第二曲线业务增长显著，维持“买入”评级
公司发布2025年半年度报，2025H1公司实现营收715.53亿元，同比增长14.51%，其中第二曲线业务营收同比增长近100%，实现归母净利润50.58亿元，实现扣非归母净利润41.04亿元。2025Q2公司实现营收385.85亿元，同比增长20.92%，实现归母净利润26.04亿元，环比增长6.16%，实现扣非归母净利润21.47亿元，环比增长9.74%。公司持续发力第二曲线业务，加速突破国内智算市场，运营商市场持续提升海外市占率，我们维持盈利预测，预计2025-2027年归母净利润为86.31/90.16/97.74亿元，当前股价对应PE为25.2/24.1/22.2倍，伴随5G-A商用落地以及算力持续建设，我们看好第二曲线业务长期发展，维持“买入”评级。",neutral,-0.00061333994,0.111208975
2025-08-27,89,深圳机场,2025H1点评：业绩快速增长，迎接第三跑道,"事件
近期，深圳机场披露2025半年报。本报告期内，实现营业总收入25.28亿，同比增+12.32%；归母净利3.12亿，同比增+79.13%；扣非归母净利2.61亿，同比增+114.2%；半年度的基本每股收益0.15元，加权ROE为2.74%，经营活动产生的现金流量净额为11.08亿元。",neutral,-0.0003243884,0.03963989
2025-04-09,28,国药一致,资产减值导致24年业绩承压，盈利能力恢复可期,"事件：国药一致公布2024年全年业绩。2024年公司实现收入743.8亿元（同比-1.5%），实现归母净利润6.4亿元（同比-59.8%）。单Q4实现收入179.1亿元，同比-5.2%；实现归母净亏损4.2亿元，同比下滑203.3%。
业务拆分：",positive,0.99828446,0.07739675
2025-08-27,99,中信海直,2025年半年报点评：通航主业稳健增长，低空经济布局打开新局面,2025年8月25日公司发布2025年半年报：2025H1公司实现营业收入10.38亿元，同比+7.9%；实现归母净利1.53亿元，同比增长15.9%；扣非归母净利为1.54亿元，同比增长16.3%；毛利率23.3%，同比+2.9pcts。2Q25公司营业收入5.42亿元，同比+7.5%，归母净利0.62亿元，同比+27.3%，扣非归母净利0.62亿元，同比27.8%。,neutral,-0.00012892965,0.063824415
2025-03-26,157,中联重科,2024年年报点评：盈利能力稳中有升，海外结构持续优化,"事件：公司披露2024年年报，2024年公司实现营业收入454.78亿元，同比下滑3.39%；归母净利润35.2亿元，同比增长0.41%；扣非归母25.54亿元，同比下滑5.7%。2024Q4实现营业收入110.82亿元，同比下滑4.05%；归母净利润3.81亿元，同比下滑41.42%；扣非归母3.64亿元，同比增长4.86%。
分产品来看，起重机、混凝土略有下滑，高空机械、农机稳步增长。2024年公司起重机械实现营业收入147.86亿元，同比-23.35%，毛利率32.41%，同比+1.37pct；混凝土机械实现营业收入80.13亿元，同比-6.8%，毛利率22.68%，同比-0.24pct；高空机械实现营业收入68.33亿元，同比+19.74%，毛利率29.71%，同比+7.05pct；土方机械实现营业收入66.7亿元，同比+0.34%，毛利率30.18%，同比+2.25pct；农业机械实现营业收入46.5亿元，同比+122.29%，毛利率12.25%，同比+0.51pct。",neutral,-0.0016716397,0.800652
2025-11-07,34,神州数码,AI驱动收入扩张，互联网大厂AI算力及应用合作深化,"三季报业绩基本符合预期
公司发布了2025Q3业绩报告，单Q3营业收入307.8亿（yoy+6.10%），毛利率3.69%（yoy-0.90pct），归母净利润2.44亿（yoy-36.58%），扣非归母净利润2.20亿（yoy-45.81%），基本符合预期。",negative,-0.97572815,0.8253751
2025-03-28,39,中集集团,集装箱业绩高增，海工业务扭亏为盈,"公司25年3月27日发布24年年报，实现营业收入1776.64亿元，同比增长39.01%；实现归母净利润29.72亿元，同比增长605.60%。其中4Q24实现营业收入486.93亿元，同比增长48.98%；实现归母净利润11.44亿元，同比+1639.56%，业绩高增。
经营分析",neutral,-0.00013233945,0.052208424
2025-06-16,2,万科A,公司信息更新报告：销售均价有所提升，股东持续借款提供支持,销售规模下降幅度较大，股东持续借款提供支持，下调至“中性”评级2025年6月12日，万科发布公告称，公司通过集中竞价交易方式已完成所有A股库存的出售，出售股份数量为7295.6万股，占公司总股本的比例为0.61%，出售所得资金总额为4.79亿元，成交均价为6.57元/股。6月6日，公司发布公告称，第一大股深铁集拟向公司提不超过30亿元借款，借款利率为2.34%，此次借款系公司年内第五次获得深铁集团借款。公司5月及1-5月销售规模有所收缩，销售单价有所提升。公司积极借助大宗交易、REITs发行、金融支持政策等化解经营压力。惟其艰难，方显勇毅，我们期待万科能够安全穿越周期，构筑房企发展新模式，我们下调2025-2026并新增2027年盈利预测，预计2025-2027年公司归母净利润分别为-73.22、5.57、13.14亿元（原值-19.92、17.51亿元），EPS分别为-0.61、0.05、0.11元，当前股价对应2026-2027年PE估值为140.7、59.7倍；考虑到公司业绩释放存在不确定性，下调至“中性”评级。,neutral,0.22987396,1.0093498
2025-10-27,89,深圳机场,2025年三季报点评：国际客货布局释放红利，盈利延续逐季同比增长,2025年10月24日公司发布2025年三季报：2025年前三季度公司营业收入38.4亿元，同比+10.8%，归母净利润4.68亿元，同比+43%，扣非归母净利润4.03亿元，同比+62%；25Q3公司营业收入13.1亿元，同比+8.0%，归母净利润为1.56亿元，同比+2.2%，扣非归母净利润1.42亿元，同比+12.3%。前三季度公司盈利同比高增长，主要与2024年公司生产经营仍在修复阶段有关，上半年公司盈利高增长低基数原因明显，25Q3公司盈利仍同环比增长但增速回归至温和水平，往后看公司盈利一方面受益于国际客货运布局提升盈利能力，一方面仍需消化卫星厅运行成本。,neutral,-0.00039617223,0.029445648
2025-05-01,100,TCL科技,面板盈利持续改善，期待光伏业务回暖,"主要观点：
事件",neutral,-0.00073575764,1.0401301
2025-01-26,39,中集集团,集装箱、海工景气上行，24年业绩高增,"业绩简评
1月24日，公司发布2024年业绩预告，2024年公司预计实现归母净利润25-35亿元，同比增长493%至731%；预计实现扣非后归母净利润26-36亿元，同比增长291%至441%，业绩高增。",neutral,-0.000103945786,0.033420384
2025-03-26,157,中联重科,盈利能力持续提升，看好公司全球化、多元化发展,"事件：公司发布2024年年报，全年实现收入454.78亿元，同比下降3.39%，实现归母净利润35.20亿元，同比增长0.41%。
传统产业稳健发展，新兴产业快速成长。公司混凝土机械、工程起重机械、建筑起重机械三大传统优势产品线稳健发展，国内市场地位稳固，海外业务规模与市场地位持续提升，三大产品线整体出口销售规模同比增长超过35%。新兴产业发展壮大，贡献新的增长极，其中：1）土方机械快速补齐超大挖、微小挖产品型谱，实现1.5-400吨产品型谱全覆盖，国内市场聚焦矿山开采场景深度开发，100吨以上矿用挖机市场份额跃居行业前三，海外市场，2024年出口销售规模同比增幅超27%。2）高机2024年销售规模同比增长超过19%。3）农机2024年销售规模同比增幅超122%。4）矿山机械、应急装备、中联新材料等新兴业务持续加大研发投入，2024年销售规模同比增长超12%。",neutral,-9.367554e-05,0.03338909
2025-04-01,2,万科A,各方支持开展自救，风险有待化解,"业绩
2025年3月31日，公司发布2024年业绩：实现营收3431.76亿元，同比-26.32%；实现归母净利润-494.78亿元，而23年同期为121.63亿元。",negative,-0.6819339,0.44607556
2025-08-30,100,TCL科技,2025年半年报点评：半导体显示业务地位稳固，积极布局新兴产业,"事件：8月29日，TCL科技发布2025年半年度报告。公司25H1实现收入856.62亿元，同比增长6.67%；实现归母净利润18.83亿元，同比增长89.26%；实现扣非归母净利润15.59亿元，同比增长178.96%。
其中，公司2Q25单季度实现收入455.42亿元，同比增长12.85%，环比增长13.52%；归母净利润8.71亿元，同比增长15.32%，环比下降13.99%；扣非归母净利润6.01亿元，同比增长23.16%，环比下降37.24%。",neutral,-0.00048700228,0.06602973
